Judul,Label
artificial intelligence dalam prediksi dan manajemen bencana tinjauan literatur komprehensif,1
nuclear sebuah karya komposisi yang merepresentasikan suasana perang dunia ii di jepang,0
analisis peranan kelompok kkn 154 uinsu dalam membantu peningkatan umkm dengan pendekatan akuntansi syariah kesehatan serta kesejahteraan di desa,0
pengembangan sistem aplikasi transaksi bank sampah online berbasis web studi kasus bank sampah malang,1
pengembangan aplikasi penjadwalan rapat menggunakan metode phased development,1
hubungan kelincahan dengan keterampilan menggiring bola permainan futsal ikatan kerukunan mahasiswa batak indonesia di,0
pelatihan public relation untuk membangun citra positif sekolah,0
pemodelan cnn untuk deteksi emosi berbasis speech bahasa indonesia,1
implementasi speech recognition pada aplikasi penerjemah idiom bahasa inggris ke bahasa indonesia berbasis android,1
pengembangan aplikasi web mobile penjadwalan tugas aparatur desa untuk meningkatkan layanan masyarakat,1
analisis strategi komunikasi program indonesia makin cakap digital kementerian komunikasi dan informatika dalam meningkatkan literasi digital,1
strategi public relations pesantren sidogiri dalam membangun citra lembaga pendidikan islam,0
optimalisasi penjadwalan kuliah menggunakan algoritma genetika untuk meningkatkan efisiensi jadwal pada program studi,1
pengaruh globalisasi terhadap eksistensi identitas budaya lokal dan pancasila,0
pengembangan emodul bahasa indonesia berbasis web di smk negeri 2 wajo,1
efektivitas penegakan hukum tambang ilegal,0
sistem manajemen energi listrik berbasis okupansi menggunakan teknologi iot di laboratorium otomasi dan robotika teknik elektro itn malang,1
analisa luasan terumbu karang berdasarkan pengolahan data citra satelit lansat 8 menggunakan algoritma lyzenga,1
sistem keamanan rumah berbasis mikrokontroler arduino dan sms gateway,1
hubungan kemampuan membaca pemahaman dengan kemampuan memahami soal cerita matematika sekolah dasar,0
perkembangan sistem pembayaran di indonesia kebijakan dan peran bank indonesia,1
implementasi metode latent semantic analysis pada peringkasan artikel bahasa indonesia menggunakan pendekatan steinberger jezek,1
peran entrepreneur meningkatkan pertumbuhan ekonomi dan mengurangi tingkat pengangguran,0
pengaruh pembelajaran steam berbasis pjbl projectbased learning terhadap keterampilan berpikir kreatif dan berpikir kritis,0
pentingnya kesadaran antarbudaya dan kompetensi komunikasi antarbudaya dalam dunia kerja global,0
reboisasi berbasis par oleh kelompok tani hutan,0
perancangan dan implementasi sistem smart agriculture berbasis internet of things untuk meningkatkan produktivitas pertanian,1
pengaruh dimensi spiritualitas terhadap kesejahteraan psikologis karyawan di pt suryajaya makmur bersama,0
pengaruh politik identitas melalui media sosial terhadap generasi milenial dan pelaksanaan pemilu,0
pengembangan elearning berbasis multimedia untuk efektivitas pembelajaran jarak jauh,1
retracted di tarik dampak kecerdasan buatan bagi pendidikan,1
penerapan react js pada pengembangan frontend aplikasi startup ubaform,1
pengaruh permainan terhadap perkembangan kognitif anak berkebutuhan khusus dalam pendidikan inklusi,0
minat berwirausaha mahasiswa program studi pendidikan tata boga universitas pendidikan indonesia,0
lkp pemrosesan sinyal suara jantung untuk klasifiasi ketidaknormalan menggunakan lstm,1
simulasi strategi manajemen energi sistem daya hybrid pvfuel cell untuk mengoptimalkan efisiensi,1
pengembangan analisis sentimen dalam rekayasa software engineering menggunakan tinjauan literatur sistematis,1
deteksi penyakit kulit wajah menggunakan tensorflow dengan metode convolutional neural network,1
pengembangan game petualangan si bolang sebagai media pembelajaran tematik untuk meningkatkan motivasi dan prestasi belajar siswa kelas v sekolah dasar,1
machine learning deep learning analisis sentimen menggunakan ulasan pengguna aplikasi,1
peran media sosial facebook dalam proses pembentukan opini publik menjelang pemilihan umum legislatif 2019 di kabupaten aceh jaya,0
deteksi gambar gestur kosakata bahasa isyarat indonesia dengan convolutional neural network,1
kesehatan mental di era digital peluang pengembangan layanan profesional psikolog,1
antara desain interior dan dekorasi interior sebuah kajian komparatif,0
implementasi teknologi blockchain dan multi party computation dalam sistem evote,1
bentuk dan model hegemoni dalam novel saga no gabai baachan nenek hebat dari sagakarya yoshichi shimada,0
pengembangan sistem monitoring lingkungan biofisik padi sawah dengan berbagai sistem irigasi,1
pencegahan stunting melalui 1000 hari pertama kehidupan hpk,0
pengaruh globalisasi terhadap identitas keagamaan dalam kalangan pemuda muslim,0
perubahan lanskap amerika dari era kolonial hingga perang saudara,0
peran guru di sekolah dasar,0
revolusi industri 40 sebagai momentum revitalisasi pariwisata berbasis budaya sebagai pengembalian nilainilai adat di bali,0
deteksi pergerakan arah kepala minim pencahayaan menggunakan clahe dan yolov10n pada kursi roda pintar,1
strategi indonesia dalam implementasi konsep blue economy terhadap pemberdayaan masyarakat pesisir di era masyarakat ekonomi asean,0
pemanfaatan teknologi artificial intelligence ai dalam digitalisasi umkm di desa namang,1
implementasi kriptografi klasik pada komunikasi berbasis teks,1
kajian yuridis terhadap tindak pidana korupsi yang dilakukan oleh militer,0
pengembangan aplikasi open source kamus bahasa isyarat pada aplikasi mobile,1
implementasi visi komputer dan segmentasi citra untuk klasifikasi bobot telur ayam ras,1
strategi dinas ketenagakerjaan dalam mengatasi pengangguran di provinsi sumatera utara dampak covid19,0
mengeksplorasi kecerdasan buatan pada manajemen pemasaran digital era 50 di dunia umkm,1
pengembangan sistem informasi perijinan tenaga kesehatan untuk mendukung pemantauan program perijinan tenaga kesehatan di dinas kesehatan kota,1
pengembangan sistem pengenalan tulisan tangan berbasis deep learning,1
konsep ihsan kepada lingkungan suatu kajian awal dalam upaya mewujudkan green environment,0
analisis fundamental teknikal dan makroekonomi harga saham sektor pertanian,0
peran pondok pesantren dalam membentuk karakter bangsa santri di era disrupsi,0
identifikasi kemiripan foto asli dan sketsa menggunakan model generatif adversarial network gans,1
analisis efektivitas program mbkm dalam meningkatkan daya saing di dunia kerja pada mahasiswa di provinsi kepulauan bangka belitung,0
dampak globalisasi terhadap perubahan gaya hidup di indonesia,0
budaya belanja makanan dan minuman masyarakat kota tanjungpinang di masa pasca pandemi studi kasus fitur gofood pada aplikasi gojek,0
program magang dan studi independen bersertifikat msib efektivitas dalam meningkatkan kapabilitas mahasiswa sebelum memasuki dunia kerja,0
analisis yuridis penerapan tabungan perumahan rakyat tapera dalam perspektif asas keadilan,0
hubungan motivasi berprestasi dan kecemasan terhadap prestasi panahan ronde recurve pada atlet panahan di indonesia,0
optimasi algoritma vector space model dengan algoritma knearest neighbour pada pencarian judul artikel jurnal,1
penerapan metode kmeans untuk clustering mahasiswa berdasarkan nilai akademik dengan weka interface studi kasus pada jurusan teknik informatika umm,1
analisis peran ai dalam meningkatkan efisiensi dan inovasi di industri manufaktur,1
sistem pendeteksi teks dan pengenalan teks portabel sebagai alat bantu tunanetra,1
kritik sosial dalam kumpulan puisi ws rendra kehidupan masyarakat di indonesia,0
upaya 88rising dalam mempromosikan budaya asia di amerika serikat tahun 20182023,0
hubungan berpikir positif dengan stres pada penderita hipertensi di rumah sakit umum daerah rsud kota salatiga,0
sejarah pakaian adat masyarakat kajang kabupaten bulukumba studi etnografi komunikasi,0
aplikasi pengolahan citra digital untuk identifikasi umur pohon,1
perlindungan data pribadi konsumen pinjaman online suatu analisis,0
kecerdasan buatan dan komunikasi efektif menavigasi tantangan dan peluang dalam bimbingan konseling kontemporer,1
perintah bahasa natural menggunakan global vectors for word representations glove convolutional neural networks dan teknik transfer learning pada,1
pemilu dan pilkada dalam pusaran politik identitas,0
kecerdasan buatan dan big data dalam industri manufaktur sebuah tinjauan sistematis,1
interaksi manusia dan komputer,1
perbandingan metode data mining untuk prediksi nilai dan waktu kelulusan mahasiswa prodi teknik informatika dengan algoritma c4 5 nave bayes knn dan,1
sistem rekomendasi pemilihan smartphone snapdragon 636 menggunakan metode simple multi attribute rating technique smart,1
pemanfaatan machine learning dalam berbagai bidang,1
pengembangan dan pemberlanjutan teknologi pemantauan lingkungan perairan laut,1
valuasi ekonomi hutan mangrove di pulau untung jawa kepulauan seribu studi konservasi berbasis green economy,0
inovasi pembelajaran melalui game edukasi berbasis visi komputer di tk puri cendekia surabaya,1
chatbot terhadap peran gender dalam administrasi pendidikan studi bibliometrik vosviewer,1
implementasi speech recognition pada perpustakaan smks teladan medan,1
penggunaan word embedding untuk bilingual information retrieval bahasa inggrisbahasa indonesia,1
strategi coping stress pada generasi z,0
hubungan kebiasaan merokok bagi kesehatan dan daya tahan tubuh,0
hukum jual beli saham dalam prespektif ekonomi syariah,0
analisis faktorfaktor yang mempengaruhi tingkat pertumbuhan ekonomi di indonesia,0
analisis tentang respon hukum terkait penggunaan artificial intelligence di indonesia,1
deforestasi ekosistem mangrove di pulau tanakeke sulawesi selatan indonesia,0
peran mahasiswa kuliah kerja nyata kkn dalam bidang pendidikan sebagai wujud pengabdian di desa air terjun,0
clusterisasi dokumen web berita bahasa indonesia menggunakan algoritma kmeans,1
menggugat netralitas hukum pidana perdebatan ideologis di balik kebijakan kriminal di negaranegara liberal,0
analisis forensik deepfake berbasis convolutional neural network cnn untuk deteksi inkonsistensi tekstur dan pola pada,1
peran mindfulness berbasis islam terhadap kesejahteraan psikologis siswa di era digital,0
pengolahan citra dengan menggunakan web cam pada kendaraan bergerak di jalan raya,1
pengaruh ph terhadap penyisihan amoniak dan sulfida dalam limbah cair industri karet secara ozonasi,0
tinjauan yuridis terhadap tanggung jawab penyelenggara layanan ecommerce terhadap konsumen situs lazada co id,0
implementasi optical character recognition ocr pada mesin penerjemah bahasa indonesia ke bahasa inggris,1
konservasi sumberdaya alam dalam islam sebagai wujud pendidikan dan akhlaq manusia terhadap lingkungan,0
konsekuensi geopolitik atas perdagangan internasional indonesia,0
pengembangan media interaktif pengenalan sistem tata surya menggunakan framework mdlc,1
pengaruh latihan small sided games dan latihan rondo terhadap ketepatan passing pada pemain klub futsal aldifa banjarmasin,0
implementasi deep learning untuk image classification menggunakan algoritma convolutional neural network cnn pada citra kebun dan sawah studi kasus,1
akuntabilitas pengelolaan alokasi dana desa add di desadesa kecamatan rogojampi kabupaten banyuwangi,0
desain pembelajaran bahasa jepang melalui aplikasi chatbot berbasis artificial intelligence,1
penerapan artificial intelligence untuk analisis risiko proyek green bonds di indonesia,1
implementasi web scraping untuk mengumpulkan informasi produk dari situs ecommerce dan marketplace dengan teknik pemrosesan paralel,1
objek deteksi makanan khas palembang menggunakan algoritma yolo you only look once,1
analisis kompetensi guru dan desain pembelajaran dalam melaksanakan kegiatan pembelajaran sesuai kurikulum merdeka sd negeri 1 jantuk tahun pelajaran,0
perbaikan kualitas citra iris mata untuk pengenalan pola biometric,1
pengaruh alat permainan edukatif terhadap peningkatan kemampuan motorik kasar anak usia 56 tahun,0
penerapan artificial intelligence ai terhadap seorang penyandang disabilitas tunanetra,1
mindfulness dan kesejahteraan psikologis pada remaja,0
peran pembelajaran bahasa dalam pembentukan karakter siswa sekolah dasar,0
pengembangan sistem pemantauan lingkungan berbasis iot untuk pertanian bawang merah,1
aplikasi pengenalan budaya jawa tengah menggunakan virtual reality berbasis android,1
hubungan gaya belajar fleming dan gaya belajar grashariechmann terhadap performa akademik mahasiswa program studi,0
validitas dan reliabilitas the patient health questionnaire phq9 versi bahasa indonesia,0
analisa dan perancangan sistem pembelajaran online elearning pada smk mambaul falah kudus,1
analisis sentimen masyarakat sumatera barat terhadap electronic traffic law enforcement etle di media sosial twitter dengan,1
pengaruh literasi keuangan terhadap gaya hidup konsumtif di kalangan pekerja,0
persepsi masyarakat terhadap sepakbola indonesia di masa pandemi covid19,0
penerapan teknologi komputasi awan cloud computing untuk pembelajaran mahasiswa di perguruan tinggi,1
peran guru pendidikan jasmani olahraga dan kesehatan dalam upaya pembentukan karakter kewarganegaraan,0
analisis hasil obtain dan scrub data malware menggunakan metode klasifikasi untuk mendapatkan insight data,1
spiritualitas dalam perspektif agamaagama sebuah pencarian titik temu,0
